transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
3142,10070,32.39,16,0.4589,0.5535,withdrawal,retail,GB,0
3143,80241,87.17,8,0.1347,0.3486,purchase,electronics,GB,0
3144,98193,80.1,14,0.6292,0.7647,purchase,gaming,NL,1
3145,41476,143.01,13,0.2416,0.4476,purchase,grocery,FR,0
3146,64572,16.87,19,0.2348,0.0778,purchase,grocery,DE,0
3147,98470,37.01,12,0.0298,0.0744,purchase,grocery,US,0
3148,77894,6.89,10,0.1681,0.0802,purchase,travel,GB,0
3149,81235,36.54,13,0.0838,0.2136,purchase,gaming,DE,0
3150,68245,21.25,7,0.3461,0.1368,withdrawal,retail,FR,0
3151,40213,262.83,17,0.6219,0.8839,purchase,crypto,FR,1
3152,30743,35.34,9,0.2538,0.0141,purchase,travel,GB,0
3153,17494,510.35,12,0.4938,0.5142,purchase,retail,NL,0
3154,70069,183.12,9,0.127,0.0844,purchase,retail,CN,0
3155,33179,12.51,3,0.3862,0.405,purchase,electronics,DE,0
3156,69332,68.2,13,0.1629,0.3233,purchase,crypto,NL,0
3157,75413,155.7,20,0.6569,0.2721,purchase,retail,CN,1
3158,91890,149.1,0,0.7818,0.3718,withdrawal,travel,GB,1
3159,85669,83.86,11,0.7374,0.813,refund,retail,FR,0
3160,41966,31.91,11,0.5281,0.3997,purchase,grocery,DE,0
3161,14680,49.48,23,0.292,0.3844,purchase,travel,US,0
3162,66887,53.76,7,0.4331,0.457,purchase,travel,FR,0
3163,75417,13.54,7,0.342,0.1002,purchase,electronics,FR,0
3164,45287,17.7,19,0.5892,0.632,refund,grocery,DE,0
3165,70463,49.23,7,0.0366,0.3507,purchase,travel,GB,0
3166,25692,46.27,20,0.3477,0.3222,transfer,retail,FR,0
3167,25444,23.28,15,0.2512,0.3442,purchase,electronics,FR,0
3168,79129,21.65,13,0.1241,0.4922,refund,travel,GB,0
3169,23854,36.65,20,0.5082,0.6932,purchase,crypto,NL,1
3170,51893,39.4,9,0.2379,0.0358,purchase,travel,NL,0
3171,33802,90.31,10,0.5382,0.6064,purchase,retail,RU,0
3172,46468,39.84,18,0.1788,0.0291,refund,retail,DE,0
3173,15801,168.9,4,0.3829,0.264,purchase,retail,CN,0
3174,51384,23.54,17,0.162,0.4229,purchase,retail,FR,0
3175,92149,50.11,18,0.2147,0.1459,withdrawal,grocery,DE,0
3176,91887,198.48,14,0.6243,0.8773,purchase,retail,DE,1
3177,50935,31.46,16,0.0033,0.2744,purchase,grocery,GB,0
3178,64418,70.09,4,0.0502,0.1754,transfer,retail,FR,0
3179,18527,321.07,23,0.6631,0.2488,withdrawal,grocery,GB,1
3180,30155,21.88,16,0.4317,0.0519,purchase,grocery,US,0
3181,62331,218.83,16,0.4366,0.0224,refund,grocery,FR,0
3182,48345,10.1,0,0.0642,0.3604,transfer,retail,DE,0
3183,37253,1445.77,19,0.1097,0.1303,purchase,retail,NL,0
3184,19103,45.9,7,0.1011,0.0691,transfer,electronics,DE,0
3185,38622,124.57,5,0.4093,0.4585,withdrawal,crypto,RU,1
3186,38330,68.0,22,0.2372,0.2512,transfer,crypto,NL,0
3187,27890,132.2,5,0.1226,0.0395,transfer,retail,DE,0
3188,40913,372.94,9,0.0622,0.1629,purchase,grocery,DE,0
3189,51803,22.86,15,0.1808,0.0276,purchase,retail,FR,0
3190,22772,70.82,7,0.0744,0.065,refund,retail,FR,0
3191,13749,207.96,8,0.1049,0.0918,purchase,retail,RU,0
3192,88597,127.92,15,0.5983,0.7489,purchase,travel,RU,1
3193,60577,20.0,0,0.1059,0.0822,purchase,grocery,FR,0
3194,66209,257.41,18,0.0798,0.4054,purchase,grocery,NL,0
3195,30131,59.02,2,0.264,0.1018,transfer,grocery,US,0
3196,11474,29.42,14,0.2239,0.2147,purchase,grocery,DE,0
3197,85338,19.9,13,0.1064,0.1925,purchase,grocery,CN,0
3198,19043,35.17,12,0.0447,0.2147,withdrawal,grocery,DE,0
3199,83829,8.07,10,0.2842,0.0421,purchase,retail,US,0
3200,97817,29.88,9,0.1696,0.1254,purchase,retail,NL,0
3201,17300,25.75,19,0.2548,0.4927,refund,travel,DE,1
3202,18890,34.01,21,0.3107,0.1895,withdrawal,retail,US,0
3203,10340,17.06,17,0.7193,0.2679,purchase,travel,FR,0
3204,71914,80.29,20,0.0724,0.0879,purchase,grocery,US,0
3205,32841,35.31,16,0.5095,0.3638,purchase,retail,CN,0
3206,78096,24.77,18,0.0748,0.2876,transfer,retail,DE,0
3207,56187,233.16,11,0.2422,0.499,withdrawal,travel,CN,1
3208,89689,464.88,2,0.5164,0.5585,purchase,crypto,US,1
3209,97920,32.25,22,0.5549,0.2368,purchase,travel,NL,0
3210,88193,57.5,11,0.1444,0.1345,purchase,gaming,DE,0
3211,39758,45.25,20,0.2162,0.3267,purchase,retail,NL,0
3212,70110,23.43,3,0.4664,0.2225,purchase,travel,CN,0
3213,45420,47.31,6,0.2131,0.0981,purchase,retail,NL,0
3214,69818,40.73,12,0.1033,0.1643,purchase,retail,GB,0
3215,87065,16.14,11,0.1325,0.0834,refund,retail,US,0
3216,53320,33.27,11,0.2379,0.1538,purchase,grocery,NL,0
3217,75040,69.58,13,0.0697,0.2479,purchase,retail,DE,0
3218,15322,116.37,0,0.4318,0.5642,purchase,retail,CN,1
3219,75236,69.15,13,0.0259,0.181,purchase,grocery,NL,0
3220,64185,34.97,19,0.1365,0.0665,purchase,gaming,CN,0
3221,79019,75.58,10,0.1126,0.4287,purchase,retail,GB,0
3222,44113,18.49,10,0.2284,0.0418,purchase,travel,DE,0
3223,86976,18.98,15,0.504,0.6074,withdrawal,retail,US,0
3224,54454,114.88,15,0.2869,0.0959,purchase,grocery,CN,0
3225,44304,1095.98,18,0.1633,0.2092,purchase,electronics,DE,0
3226,68519,48.85,9,0.1076,0.1078,purchase,retail,DE,0
3227,30301,33.65,0,0.0168,0.0255,purchase,grocery,DE,0
3228,66121,157.99,21,0.3831,0.0232,purchase,grocery,CN,0
3229,67652,33.32,3,0.0241,0.061,purchase,electronics,NL,0
3230,79121,284.16,15,0.1488,0.0503,purchase,retail,DE,0
3231,25889,150.19,10,0.1152,0.1481,purchase,retail,DE,0
3232,71590,17.99,11,0.0639,0.0181,refund,retail,NL,0
3233,35959,36.91,18,0.1418,0.0447,purchase,travel,RU,0
3234,86274,34.41,11,0.1576,0.1275,purchase,grocery,FR,0
3235,37688,21.4,7,0.9035,0.2569,purchase,grocery,RU,0
3236,98433,388.26,17,0.206,0.4699,purchase,retail,GB,0
3237,22025,263.81,1,0.4658,0.2099,purchase,grocery,GB,0
3238,44218,63.09,9,0.3245,0.199,purchase,gaming,DE,0
3239,67180,28.71,13,0.8856,0.7257,purchase,travel,DE,0
3240,55740,26.02,11,0.206,0.3064,purchase,electronics,GB,0
3241,26770,101.67,14,0.0391,0.183,refund,travel,DE,0
3242,11955,10.23,10,0.1417,0.0015,purchase,grocery,FR,0
3243,89434,52.73,11,0.1476,0.0461,purchase,gaming,FR,0
3244,32915,34.46,10,0.0253,0.5933,purchase,grocery,GB,0
3245,39892,134.07,19,0.1101,0.3678,withdrawal,electronics,FR,0
3246,56642,30.93,1,0.3532,0.2833,purchase,retail,DE,0
3247,28727,60.57,21,0.2944,0.1295,purchase,retail,GB,0
3248,43472,43.54,10,0.1156,0.177,purchase,grocery,GB,0
3249,78111,127.97,10,0.5727,0.4603,transfer,grocery,DE,0
3250,49299,36.74,16,0.362,0.0989,transfer,retail,FR,0
3251,97368,79.49,11,0.2956,0.0835,transfer,retail,DE,0
3252,56510,35.91,14,0.0547,0.1742,purchase,travel,DE,0
3253,79276,93.33,20,0.0887,0.0867,purchase,travel,DE,0
3254,84389,21.19,18,0.0704,0.2823,purchase,retail,GB,0
3255,74070,48.68,1,0.2579,0.8588,purchase,travel,RU,1
3256,13951,43.41,12,0.0132,0.0444,refund,crypto,NL,0
3257,42931,38.97,16,0.2127,0.4716,purchase,travel,FR,0
3258,66255,18.14,11,0.0444,0.3295,purchase,retail,DE,0
3259,84200,14.32,17,0.3482,0.6447,purchase,retail,DE,0
3260,62026,73.41,11,0.1889,0.3636,transfer,travel,DE,1
3261,85474,57.43,15,0.4218,0.6015,purchase,crypto,US,1
3262,42193,25.96,8,0.2347,0.066,purchase,gaming,DE,0
3263,76615,60.8,13,0.5856,0.9677,transfer,travel,DE,1
3264,78069,47.49,3,0.3316,0.1375,withdrawal,grocery,DE,0
3265,21842,22.35,13,0.1011,0.5504,purchase,retail,US,0
3266,99240,32.12,8,0.2551,0.1777,purchase,retail,DE,0
3267,79090,8.56,16,0.4075,0.0469,purchase,retail,DE,0
3268,69703,31.03,6,0.1286,0.0511,purchase,electronics,DE,0
3269,52523,101.5,0,0.244,0.1368,purchase,travel,GB,0
3270,70366,77.43,15,0.2391,0.3966,refund,grocery,DE,0
3271,90031,39.49,12,0.3555,0.1375,purchase,grocery,DE,0
3272,31128,180.64,21,0.1481,0.2421,purchase,crypto,FR,0
3273,98260,21.03,9,0.1344,0.0523,purchase,travel,FR,0
3274,88552,169.15,7,0.0343,0.1283,purchase,electronics,FR,0
3275,34074,246.56,1,0.1023,0.3257,purchase,retail,US,0
3276,20116,48.92,11,0.0113,0.0188,purchase,crypto,FR,0
3277,46221,384.55,6,0.3003,0.2296,withdrawal,electronics,DE,0
3278,80326,23.85,17,0.0198,0.1003,withdrawal,retail,DE,0
3279,73981,14.68,5,0.2815,0.6017,transfer,gaming,GB,0
3280,90452,23.26,20,0.5001,0.1589,purchase,grocery,DE,0
3281,64667,35.28,13,0.4334,0.3532,purchase,retail,US,0
3282,74979,158.47,18,0.2754,0.4123,withdrawal,crypto,GB,1
3283,92987,1189.03,15,0.1203,0.1024,refund,grocery,FR,0
3284,38333,33.48,7,0.0585,0.468,purchase,electronics,DE,0
3285,65398,20.48,6,0.3261,0.2088,purchase,grocery,DE,0
3286,57348,19.81,10,0.046,0.09,purchase,grocery,DE,0
3287,74063,112.06,12,0.0621,0.4902,purchase,grocery,DE,0
3288,87949,99.26,13,0.241,0.0625,purchase,crypto,FR,0
3289,24668,28.14,10,0.2702,0.214,purchase,retail,DE,0
3290,16664,67.79,9,0.539,0.0405,purchase,retail,US,0
3291,28390,16.29,22,0.0931,0.0903,purchase,electronics,DE,0
3292,32304,183.65,9,0.1644,0.1091,purchase,retail,FR,0
3293,19481,76.36,7,0.1189,0.1734,purchase,grocery,GB,0
3294,29051,111.66,0,0.692,0.6822,transfer,travel,GB,1
3295,99388,44.95,10,0.0358,0.0421,withdrawal,electronics,GB,0
3296,67208,208.2,9,0.1306,0.0865,transfer,retail,DE,0
3297,51555,224.66,11,0.145,0.3622,purchase,retail,CN,0
3298,19713,41.24,14,0.0723,0.2761,purchase,retail,CN,0
3299,67588,222.24,2,0.7208,0.3177,purchase,electronics,DE,1
3300,34234,121.8,19,0.6599,0.6417,purchase,gaming,FR,1
3301,76962,41.89,14,0.266,0.0787,withdrawal,electronics,FR,0
3302,86427,25.93,15,0.0417,0.3013,purchase,grocery,FR,0
3303,39184,33.38,7,0.0781,0.1876,purchase,electronics,DE,0
3304,65655,12.02,3,0.2127,0.3209,purchase,retail,FR,0
3305,91394,11.98,17,0.6454,0.1527,purchase,retail,GB,0
3306,57611,37.68,19,0.2743,0.7304,transfer,electronics,US,1
3307,27924,53.22,17,0.5368,0.7624,transfer,grocery,FR,1
3308,18990,50.16,18,0.2465,0.1754,purchase,crypto,CN,1
3309,34234,9.83,8,0.1288,0.2958,purchase,electronics,FR,0
3310,24365,71.73,23,0.498,0.6856,transfer,travel,CN,1
3311,53011,106.88,10,0.015,0.0856,purchase,grocery,US,0
3312,19978,11.28,11,0.3239,0.2532,purchase,grocery,FR,0
3313,14275,223.07,16,0.1147,0.0877,refund,gaming,GB,0
3314,27384,100.72,8,0.3081,0.0542,withdrawal,retail,GB,0
3315,20966,186.19,20,0.7759,0.3376,purchase,travel,DE,0
3316,31172,471.06,22,0.6151,0.3901,purchase,crypto,US,1
3317,72913,31.18,10,0.04,0.1454,withdrawal,electronics,CN,0
3318,48805,11.23,22,0.1362,0.0023,transfer,grocery,FR,0
3319,28950,126.62,9,0.4288,0.0743,purchase,retail,FR,0
3320,39823,139.99,16,0.1146,0.2041,purchase,retail,DE,0
3321,44974,548.48,16,0.4032,0.4479,purchase,crypto,US,1
3322,12812,19.68,10,0.208,0.3384,refund,grocery,US,0
3323,80717,32.08,18,0.6541,0.2115,purchase,retail,NL,0
3324,84183,19.69,12,0.3966,0.1199,transfer,retail,DE,0
3325,83114,38.38,19,0.0548,0.3004,purchase,grocery,DE,0
3326,84268,46.6,16,0.0671,0.3138,purchase,travel,DE,0
3327,88645,31.54,13,0.1182,0.1012,purchase,gaming,US,0
3328,43369,9.06,9,0.582,0.0736,transfer,electronics,GB,0
3329,80323,25.95,9,0.1329,0.0123,purchase,grocery,FR,0
3330,90914,77.32,23,0.0471,0.1257,purchase,retail,GB,0
3331,55083,35.6,20,0.358,0.0793,purchase,retail,NL,0
3332,97100,32.19,7,0.0454,0.2121,purchase,retail,DE,0
3333,94175,189.57,4,0.628,0.6098,transfer,electronics,NL,1
3334,44174,19.28,8,0.084,0.3989,purchase,travel,DE,0
3335,10865,25.32,6,0.0177,0.1856,purchase,travel,DE,0
3336,70617,140.84,8,0.0638,0.17,purchase,retail,DE,0
3337,75859,16.14,9,0.1684,0.2055,refund,grocery,US,0
3338,87326,78.47,18,0.2239,0.1316,withdrawal,electronics,DE,0
3339,47008,44.26,6,0.0031,0.0747,purchase,grocery,DE,0
3340,80674,52.36,19,0.0741,0.0261,purchase,crypto,US,0
3341,20399,22.82,22,0.1151,0.1662,purchase,retail,DE,0
3342,31126,31.53,9,0.6779,0.0996,purchase,travel,DE,0
3343,85468,42.31,11,0.0573,0.21,purchase,retail,NL,0
3344,60010,27.31,13,0.4492,0.3577,purchase,retail,DE,0
3345,22482,56.36,8,0.3545,0.4735,purchase,retail,FR,0
3346,48488,62.73,16,0.0688,0.457,purchase,retail,DE,0
3347,29306,269.56,13,0.1106,0.0484,purchase,retail,RU,0
3348,35665,53.86,7,0.018,0.0982,purchase,electronics,DE,0
3349,32077,95.85,0,0.4709,0.7579,transfer,grocery,US,1
3350,66755,8.37,20,0.2221,0.0345,purchase,grocery,DE,0
3351,74757,23.49,15,0.7543,0.6988,purchase,grocery,NL,1
3352,10722,114.27,9,0.3551,0.1251,withdrawal,electronics,GB,0
3353,28444,105.53,9,0.4892,0.609,withdrawal,crypto,RU,1
3354,24715,35.76,7,0.1621,0.0524,purchase,travel,DE,0
3355,21943,235.13,22,0.227,0.1746,purchase,gaming,NL,0
3356,19116,148.46,6,0.4133,0.3434,withdrawal,retail,DE,0
3357,66929,27.67,4,0.1176,0.2888,refund,retail,RU,0
3358,99460,78.54,9,0.1823,0.0747,transfer,electronics,NL,0
3359,55651,25.67,10,0.0165,0.2028,purchase,electronics,NL,0
3360,23927,42.62,11,0.5132,0.3514,purchase,retail,GB,0
3361,86950,535.18,15,0.0071,0.3201,purchase,grocery,DE,0
3362,84797,109.51,10,0.1003,0.0356,purchase,grocery,FR,0
3363,95003,91.01,13,0.7625,0.3968,purchase,gaming,FR,0
3364,87674,45.32,0,0.1897,0.2713,withdrawal,travel,GB,0
3365,36760,351.04,10,0.449,0.0755,purchase,crypto,DE,0
3366,55246,31.18,21,0.3627,0.1894,purchase,grocery,DE,0
3367,88169,10.85,17,0.2578,0.0819,transfer,retail,GB,0
3368,14907,12.78,16,0.2531,0.2147,purchase,electronics,DE,0
3369,49060,148.85,9,0.2524,0.2387,purchase,electronics,CN,0
3370,78466,39.84,12,0.1352,0.1283,purchase,grocery,FR,0
3371,72574,48.68,18,0.5804,0.0341,purchase,retail,DE,0
3372,63406,40.43,2,0.9088,0.2945,purchase,travel,DE,1
3373,78691,26.81,19,0.16,0.3161,purchase,retail,DE,0
3374,67754,28.94,16,0.0965,0.0558,purchase,travel,DE,0
3375,66872,21.78,11,0.1537,0.0259,purchase,retail,DE,0
3376,60295,63.46,5,0.0456,0.2044,purchase,retail,FR,0
3377,72330,403.02,3,0.2606,0.7605,purchase,electronics,FR,1
3378,40050,39.14,7,0.2217,0.0302,purchase,travel,GB,0
3379,33992,61.54,0,0.44,0.1077,purchase,travel,DE,0
3380,99380,56.74,10,0.12,0.2682,purchase,grocery,DE,0
3381,42986,29.61,1,0.0524,0.0249,transfer,electronics,DE,0
3382,72287,12.31,11,0.5275,0.2471,purchase,grocery,DE,0
3383,45855,11.43,14,0.0623,0.0302,purchase,grocery,DE,0
3384,73842,557.05,14,0.2739,0.0647,refund,crypto,FR,0
3385,34824,149.37,13,0.7984,0.412,purchase,retail,GB,0
3386,59550,132.84,8,0.2754,0.0969,purchase,retail,DE,0
3387,49911,23.96,12,0.0805,0.1311,purchase,grocery,DE,0
3388,15342,42.87,22,0.0088,0.1557,purchase,grocery,DE,0
3389,48753,21.26,11,0.1487,0.0063,purchase,electronics,RU,0
3390,62869,13.94,19,0.0164,0.2146,transfer,grocery,GB,0
3391,45947,25.78,10,0.1707,0.2465,purchase,travel,DE,0
3392,52859,131.27,14,0.0433,0.177,transfer,travel,DE,0
3393,55763,86.89,12,0.1922,0.1783,purchase,grocery,DE,0
3394,47442,18.62,22,0.6629,0.8318,transfer,crypto,FR,1
3395,44795,18.64,15,0.0071,0.1249,purchase,electronics,GB,0
3396,51900,32.54,20,0.3682,0.132,purchase,retail,RU,0
3397,22707,123.38,1,0.2012,0.04,transfer,retail,CN,1
3398,86721,248.94,11,0.1224,0.2455,purchase,electronics,DE,0
3399,60894,26.17,17,0.4418,0.0292,purchase,travel,US,0
3400,87678,45.5,19,0.2004,0.0094,purchase,gaming,US,0
3401,26178,37.32,19,0.2684,0.7653,transfer,electronics,GB,1
3402,87969,59.83,17,0.2655,0.0944,purchase,retail,NL,0
3403,98836,59.28,1,0.2293,0.5262,withdrawal,retail,FR,0
3404,61158,243.24,0,0.1182,0.1694,purchase,retail,CN,0
3405,69243,24.39,19,0.1772,0.4383,withdrawal,retail,NL,0
3406,77299,26.62,16,0.1637,0.1995,purchase,electronics,FR,0
3407,40978,16.22,21,0.2008,0.2982,transfer,travel,NL,0
3408,34159,11.28,9,0.4479,0.1889,purchase,grocery,GB,0
3409,46158,38.57,17,0.2775,0.2113,transfer,electronics,DE,0
3410,23932,85.1,17,0.2659,0.2334,purchase,retail,US,0
3411,30800,13.15,19,0.3439,0.0504,purchase,grocery,US,0
3412,66743,53.63,15,0.4439,0.1437,purchase,grocery,DE,0
3413,57199,82.84,7,0.0348,0.0856,purchase,gaming,DE,0
3414,91302,84.86,22,0.8144,0.7143,purchase,gaming,US,1
3415,39649,8.92,15,0.0453,0.1661,purchase,retail,GB,0
3416,70766,33.78,14,0.3113,0.0316,purchase,retail,US,0
3417,43936,172.31,10,0.3946,0.126,purchase,gaming,NL,0
3418,93284,67.98,8,0.1983,0.0555,purchase,electronics,GB,0
3419,80248,161.22,17,0.5508,0.5568,purchase,electronics,NL,1
3420,49565,8.67,19,0.4797,0.051,purchase,electronics,GB,0
3421,75606,74.41,7,0.0491,0.0677,purchase,retail,DE,0
3422,47465,22.52,11,0.5155,0.1987,purchase,retail,DE,0
3423,96086,76.52,14,0.0606,0.1897,transfer,retail,US,0
3424,89157,23.65,22,0.0774,0.1093,purchase,electronics,DE,0
3425,38440,40.65,15,0.1858,0.0761,purchase,gaming,FR,0
3426,61327,26.93,9,0.1563,0.2605,purchase,travel,US,0
3427,20168,42.64,4,0.0439,0.1065,purchase,electronics,DE,0
3428,31379,26.25,10,0.0737,0.1744,purchase,grocery,FR,0
3429,66920,35.16,9,0.2245,0.175,purchase,retail,DE,0
3430,13156,15.65,18,0.5029,0.1248,purchase,electronics,DE,0
3431,33079,226.08,0,0.6769,0.6681,refund,travel,FR,1
3432,33297,80.83,21,0.7104,0.2287,purchase,travel,CN,1
3433,84781,64.53,10,0.2919,0.235,refund,gaming,NL,0
3434,10423,49.35,6,0.1163,0.0973,purchase,electronics,CN,0
3435,85380,176.47,16,0.6827,0.6441,purchase,retail,CN,1
3436,98861,10.76,19,0.1674,0.0368,purchase,retail,DE,0
3437,72182,98.89,1,0.3681,0.3338,refund,crypto,US,0
3438,24207,36.6,0,0.2363,0.2331,refund,grocery,DE,0
3439,31708,45.63,4,0.5441,0.6639,transfer,electronics,US,1
3440,24470,48.79,12,0.102,0.0457,purchase,grocery,US,0
3441,84572,81.44,5,0.1657,0.1271,purchase,grocery,US,0
3442,75002,56.21,8,0.4969,0.1281,purchase,retail,DE,0
3443,19956,108.12,15,0.3749,0.7295,purchase,retail,CN,1
3444,95117,114.48,23,0.0524,0.0284,purchase,grocery,DE,0
3445,13814,33.14,18,0.4436,0.0473,purchase,grocery,DE,0
3446,25007,221.87,2,0.6557,0.0465,transfer,electronics,CN,1
3447,97232,102.44,17,0.2727,0.0244,purchase,gaming,RU,0
3448,29797,47.2,15,0.0462,0.0873,purchase,crypto,DE,0
3449,75350,65.46,3,0.1064,0.4142,transfer,retail,FR,0
3450,41266,59.92,18,0.3051,0.0407,purchase,retail,FR,0
3451,47362,122.07,12,0.3094,0.0267,purchase,retail,FR,0
3452,54336,78.51,6,0.2268,0.0117,purchase,retail,NL,0
3453,52357,117.39,17,0.4816,0.1122,transfer,retail,DE,1
3454,16941,51.79,22,0.2359,0.5806,transfer,retail,FR,1
3455,23057,219.76,9,0.1337,0.3177,refund,grocery,DE,0
3456,13874,96.77,12,0.2572,0.0545,purchase,grocery,US,0
3457,86634,40.76,0,0.0115,0.1487,transfer,retail,DE,0
3458,10249,98.5,9,0.4089,0.3972,purchase,retail,US,0
3459,83981,65.69,12,0.2871,0.4691,purchase,electronics,CN,1
3460,99651,17.39,10,0.4331,0.1877,purchase,electronics,NL,0
3461,37289,6.97,12,0.1379,0.2009,purchase,electronics,CN,0
3462,68626,11.39,0,0.2293,0.0765,purchase,electronics,US,0
3463,68001,224.72,23,0.4428,0.5985,transfer,travel,RU,1
3464,91080,1639.7,13,0.0472,0.2197,purchase,retail,GB,0
3465,10213,24.34,8,0.3177,0.0355,purchase,grocery,DE,0
3466,79221,214.42,14,0.0729,0.275,purchase,gaming,DE,0
3467,88761,59.9,9,0.2217,0.1486,transfer,crypto,US,0
3468,91557,40.76,11,0.0862,0.4453,purchase,crypto,DE,0
3469,13366,11.88,14,0.3187,0.4445,purchase,gaming,DE,0
3470,45988,42.69,15,0.3732,0.0897,purchase,travel,US,0
3471,81134,212.38,2,0.116,0.0286,purchase,gaming,US,0
3472,82683,159.81,13,0.2719,0.4453,purchase,gaming,CN,0
3473,38492,53.68,18,0.1081,0.182,purchase,grocery,GB,0
3474,97712,30.35,9,0.2239,0.3725,transfer,electronics,RU,1
3475,53134,16.02,8,0.0595,0.1459,purchase,retail,US,0
3476,56316,18.85,13,0.3301,0.2562,purchase,retail,DE,0
3477,63418,20.6,11,0.2238,0.0463,purchase,travel,NL,0
3478,82760,126.02,18,0.1059,0.2175,purchase,travel,CN,0
3479,38860,170.2,11,0.1317,0.2491,purchase,grocery,US,0
3480,96700,50.22,21,0.0629,0.3838,transfer,retail,US,0
3481,59058,34.91,21,0.4918,0.6881,purchase,grocery,US,1
3482,76114,32.86,15,0.566,0.8435,purchase,retail,GB,0
3483,70700,158.6,13,0.2881,0.5329,purchase,crypto,DE,0
3484,10963,18.51,9,0.1962,0.2186,withdrawal,retail,DE,0
3485,84859,160.28,14,0.1074,0.195,purchase,electronics,DE,0
3486,81953,63.02,7,0.0857,0.1018,purchase,travel,DE,0
3487,89642,20.42,11,0.1167,0.3693,purchase,retail,DE,0
3488,19714,24.77,9,0.1424,0.1138,transfer,grocery,NL,0
3489,28506,23.18,15,0.2427,0.0918,purchase,electronics,DE,0
3490,94986,141.77,17,0.1214,0.3625,purchase,travel,DE,0
3491,84794,706.8,20,0.1594,0.4383,withdrawal,gaming,DE,0
3492,88758,151.64,19,0.5027,0.1624,purchase,crypto,GB,1
3493,50874,46.88,8,0.0716,0.1717,purchase,crypto,NL,0
3494,39030,33.85,19,0.0114,0.1161,purchase,electronics,US,0
3495,29489,25.54,18,0.1025,0.5609,purchase,electronics,FR,0
3496,67102,42.58,19,0.3914,0.1335,purchase,retail,DE,0
3497,33356,26.64,16,0.044,0.1482,purchase,electronics,FR,0
3498,97305,39.15,9,0.2105,0.2667,purchase,travel,NL,0
3499,97156,60.42,19,0.0553,0.0985,transfer,grocery,DE,0
3500,39492,56.42,1,0.7298,0.5671,purchase,retail,DE,1
3501,15582,21.53,22,0.7635,0.2697,transfer,retail,RU,1
3502,77697,235.91,14,0.1872,0.1768,purchase,electronics,NL,0
3503,75829,308.98,22,0.4644,0.4459,transfer,gaming,CN,1
3504,39411,36.19,16,0.0278,0.0879,purchase,grocery,FR,0
3505,15272,36.32,8,0.1725,0.1832,purchase,travel,DE,0
3506,55865,32.46,7,0.4262,0.3782,purchase,travel,US,0
3507,96434,29.22,9,0.075,0.1296,purchase,electronics,DE,0
3508,94490,81.28,12,0.1821,0.0765,purchase,grocery,GB,0
3509,35705,9.44,11,0.2152,0.0848,purchase,retail,NL,0
3510,51556,814.32,19,0.0794,0.1255,withdrawal,electronics,GB,0
3511,43666,47.71,0,0.0507,0.042,purchase,grocery,DE,0
3512,11724,71.42,5,0.0535,0.218,purchase,crypto,DE,0
3513,68302,78.75,10,0.1629,0.1476,purchase,crypto,FR,0
3514,55624,23.29,8,0.0203,0.1687,purchase,gaming,US,0
3515,32736,19.55,11,0.5263,0.1336,purchase,grocery,DE,0
3516,38934,17.68,16,0.2826,0.0058,purchase,gaming,NL,0
3517,32313,34.47,23,0.4447,0.3479,purchase,retail,US,0
3518,86975,77.04,8,0.2911,0.087,purchase,travel,DE,0
3519,53787,25.89,9,0.0541,0.3132,purchase,crypto,DE,0
3520,82446,71.29,17,0.2201,0.2905,purchase,retail,FR,0
3521,29662,5.68,9,0.1765,0.0238,purchase,electronics,DE,0
3522,79583,30.64,16,0.2668,0.1658,purchase,travel,DE,0
3523,77091,114.67,13,0.2182,0.4116,purchase,retail,DE,0
3524,72774,36.77,19,0.3083,0.0588,transfer,retail,FR,0
3525,76814,21.01,2,0.5117,0.1458,purchase,retail,DE,0
3526,98802,153.02,22,0.422,0.1356,purchase,electronics,RU,0
3527,80226,3.24,22,0.0387,0.3197,transfer,electronics,FR,0
3528,35726,17.99,1,0.1273,0.3571,purchase,crypto,NL,0
3529,39606,104.44,12,0.3002,0.0152,purchase,electronics,DE,0
